"feature_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g46803.t1",322.375433781103,-3.25437755500461,0.619156294932529,-5.25614870048159,1.47103364215461e-07,1.23550682910621e-06
"Montipora_capitata_HIv3___RNAseq.g18367.t2",313.909744782374,-2.28384614123451,0.434539214672859,-5.255788348018,1.47391721246489e-07,1.23758918108613e-06
"Montipora_capitata_HIv3___RNAseq.g22995.t2",7837.77586908202,-1.43791227640048,0.273666393995615,-5.2542522865395,1.48627034041591e-07,1.24693560431605e-06
"Montipora_capitata_HIv3___RNAseq.g26417.t1a",1043.14755401182,-1.52723482143018,0.29067309444181,-5.25413204948668,1.4872415107551e-07,1.24740853726731e-06
"Montipora_capitata_HIv3___TS.g9292.t1",199.034687380166,1.98379758412672,0.377580194010883,5.25397681232597,1.48849628927801e-07,1.24811901944555e-06
"Montipora_capitata_HIv3___TS.g40257.t1",150.80801601163,4.52901645746886,0.86216504494727,5.25307362437299,1.4958170700719e-07,1.25391412330726e-06
"Montipora_capitata_HIv3___RNAseq.g37851.t1",25.5814935093338,-7.5472810167135,1.43685042414946,-5.25265601058028,1.49921379558019e-07,1.2564174962467e-06
"Montipora_capitata_HIv3___RNAseq.g29756.t1",1541.93373194757,2.09310965407612,0.398512131152179,5.25231101001749,1.50202553607993e-07,1.25842938592094e-06
"Montipora_capitata_HIv3___RNAseq.g21640.t1",1061.59250581339,-1.75771082701928,0.334722084431078,-5.25125442501601,1.51066842324239e-07,1.26532429847175e-06
"Montipora_capitata_HIv3___RNAseq.g35196.t1",50.6025293292376,4.24526161856473,0.808456881999465,5.25106745095101,1.51220287533923e-07,1.26626309698127e-06
"Montipora_capitata_HIv3___RNAseq.g18404.t1",42.8237549286938,3.87985714891048,0.738918377563711,5.25072493352075,1.51501774592109e-07,1.26827326425016e-06
"Montipora_capitata_HIv3___RNAseq.g44299.t1",4962.48078086401,1.5530538602189,0.295814911763612,5.2500864508817,1.52027844534976e-07,1.27232925986707e-06
"Montipora_capitata_HIv3___RNAseq.g18338.t1",86.7388593388256,6.763313060671,1.28879818872406,5.24776735399265,1.53953538067707e-07,1.28774142470076e-06
"Montipora_capitata_HIv3___RNAseq.g3184.t1",2519.7047799851,-1.65054329546514,0.314569589585459,-5.24698937885329,1.54604808250476e-07,1.29283572788311e-06
"Montipora_capitata_HIv3___RNAseq.g23937.t1",704.033388772007,-1.28210462014709,0.24436624351955,-5.24665191755309,1.54888136668262e-07,1.29485128781054e-06
"Montipora_capitata_HIv3___RNAseq.g47197.t1",433.017268648699,-3.11457705422744,0.593959309668902,-5.24375492315061,1.57341163742777e-07,1.31499928660152e-06
"Montipora_capitata_HIv3___RNAseq.g37486.t1",106.028292195612,-2.97700273134192,0.567773262655804,-5.24329503896813,1.57734009478906e-07,1.31792275278036e-06
"Montipora_capitata_HIv3___RNAseq.g24773.t1",2115.12267154726,-1.72638377140525,0.329326066870193,-5.24217165015888,1.58697631627281e-07,1.32525076231249e-06
"Montipora_capitata_HIv3___RNAseq.g34460.t1b",25.5009305416054,-7.83769629058395,1.4953118742948,-5.24151277423665,1.59265449108002e-07,1.32962979519836e-06
