Unique_ID,Protein.Accession,Larva_4,Larva_5,Larva_6,Larva_8,Larva_9,Spat_2,Spat_3,Spat_4,Spat_5,Spat_6
Spis_Protein3863,A0A2B4SMD5,3528.336462,3008280.543,22829.76008,432676.0203,2480377.735,8464093.855,972435.5971,769320.0879,8905572.993,995386.9228
Spis_Protein3864,A0A2B4SMD8,556356.895,647599.7238,526853.8248,5395364.057,42562.60366,423297.2537,3678456.055,669543.9671,468794.5508,4899584.251
Spis_Protein3865,A0A2B4SMD9,22793688.25,2990586.8,2597542.876,22773326.05,856587.5505,796265.5241,974379.9966,8766662.656,27948048.28,9488552.949
Spis_Protein3866,A0A2B4SME2,3939836.69,56000.07299,5343302.946,504397.6634,4425496.335,397327.5904,37022.98488,375524.6424,49550.05866,3333238.853
Spis_Protein3867,A0A2B4SMF0,346907.7646,33020.00345,2975722.255,3298078.775,29748.93625,6374437.359,224.8305397,285484.0804,27760.07695,245985.7777
Spis_Protein3868,A0A2B4SMF2,5427422.955,444595.8958,476647.3822,4367829.26,4527696.551,57748.23545,5966026.388,39949.85283,48680.02893,493773.2624
Spis_Protein3869,A0A2B4SMF3,0.30669586,4038.999778,29946.86871,28879.48763,0.001,58259.62673,277972.3448,449483.7942,40493.67798,35943.33749
Spis_Protein3870,A0A2B4SMF4,2726747.854,7938772.608,7648255.299,35929.86479,7337504.553,4255330.309,847983.4948,54795.8836,7889366.576,727229.6477
Spis_Protein3871,A0A2B4SMF7,265478.2701,0.976997356,0.656296074,28859.40684,29054.62244,443767.2942,54858.23377,380263.0568,439332.9429,49232.95478
Spis_Protein3872,A0A2B4SMG1,3646503.509,3554772.585,3539770.088,4049226.56,3685685.035,279205.2702,3559404.775,33640.45948,3982027.609,36452.28968
Spis_Protein3873,A0A2B4SMG2,2289292.802,2960837.439,2200649.666,2677450.433,3043930.938,2353857.346,900076.3535,245297.454,240633.9059,5635436.628
Spis_Protein3874,A0A2B4SMG8,8636703.956,2395576.779,463834.243,6424795.556,765604.035,4388702.485,6356747.401,80790.97965,7435952.09,4582527.951
Spis_Protein3875,A0A2B4SMH4,240047.5629,2702443.99,24382.45805,2828633.207,2056320.785,26237.98628,622470.4644,597378.7646,66879.82296,655993.4297
Spis_Protein3876,A0A2B4SMH9,796258.2505,973624.6799,5308.7547,482477.8957,90842.80864,82230.77553,53333.43346,79723.40309,760566.3705,463486.5052
Spis_Protein3877,A0A2B4SMJ4,237592.835,6268305.857,9204924.973,2452994.465,70044.82336,9752746.463,80905.42445,9704467.474,874829.0838,930473.3779
Spis_Protein3878,A0A2B4SMK3,2348395.957,402302.3031,475754.6483,2524248.025,208220.7577,386055.9003,3058.044484,2002634.768,2659032.849,264792.8365
Spis_Protein3879,A0A2B4SML1,533040.9983,462798.522,53838.84554,5393836.085,4775087.791,840567.206,50798.37206,8584872.336,787489.2759,7346997.992
Spis_Protein3880,A0A2B4SML5,0.93900759,380938.3279,690622.2224,59664.49944,346650.87,435964.334,8906.950222,289900.2963,63500.26999,837474.5843
Spis_Protein3881,A0A2B4SMM2,32034.03203,465003.9089,566803.7963,0.587063445,306480.7985,40773.45662,69034.05923,577972.0728,756294.8396,34528.54882
Spis_Protein3882,A0A2B4SMM3,894007.6946,572843.5809,645459.5704,96689.5465,97545.76671,40833.56364,20425.5933,523569.9979,29787.78484,275003.8386
Spis_Protein3883,A0A2B4SMN2,46205.56052,833357.8455,650675.3706,677453.3696,482289.0469,456647.4096,49324.75622,39283.94599,367838.7364,395028.657
Spis_Protein3884,A0A2B4SMN3,984463.0335,38554.69646,7438.348993,93759.73381,988605.3908,0.38025728,429907.5483,0.792546443,0.946964776,228437.7853
Spis_Protein3885,A0A2B4SMN4,49993.80985,2788497.445,296252.2825,368628.4866,3222692.039,269695.3327,2646589.288,334499.0608,20382.77294,2909038.074
Spis_Protein3886,A0A2B4SMN9,4684290.223,4042898.468,4073663.208,509503.7755,4387640.477,3574542.473,3924749.33,4588638.929,462059.8793,352384.3054
Spis_Protein3887,A0A2B4SMP2,3747625.588,3728386.743,554.044305,3645925.044,4032457.378,337726.0044,2986592.34,224538.5678,2737388.738,246027.2859
Spis_Protein3888,A0A2B4SMP3,0.001,0.650540498,0.001,0.001,0.001,70377.86397,227339.9766,2649.503828,347490.285,649482.0759
Spis_Protein3889,A0A2B4SMP6,87708.26239,77967.40239,0.001,2854.704573,75393.82905,0.4487979,373842.6426,0.001,0.276328344,0.001
Spis_Protein3890,A0A2B4SMP8,227390.6624,342729.5666,35250.37941,3475760.383,30886.52464,2276.699886,74529.27046,823926.8754,986688.3258,765722.5527
Spis_Protein3891,A0A2B4SMQ4,668583.8063,726996.0758,83594.55267,60353.85029,525238.0901,48856.07639,73072.57738,4924.965206,473206.3669,45064.50463
Spis_Protein3892,A0A2B4SMQ5,580084.0868,825785.5454,63454.5064,289363.225,58376.58899,445235.7924,252658.7467,507457.0376,33733.26085,637756.6388
Spis_Protein3893,A0A2B4SMQ6,628035.5078,99260.29745,429920.0526,0.478435498,460866.5836,224053.2875,780628.2051,3326727.584,4603939.876,230055.2677
Spis_Protein3894,A0A2B4SMR1,2537970.864,3582886.485,370454.7263,3524898.796,25330794.1,25592379.73,2489354.239,23659689.6,27044346.48,24996850.49
Spis_Protein3895,A0A2B4SMS1,2663363.874,27698.53049,233943.0657,280555.2653,3398458.983,748007.5426,52824.67368,8773378.503,96574.46864,5978272.49
Spis_Protein3896,A0A2B4SMS2,894575.4253,2049993.467,4358363.428,2488.88288,30047.22974,73728.48489,0.001,3359429.386,0.943289555,8769.678939
Spis_Protein3897,A0A2B4SMT3,78926.20501,548366.7647,634958.7994,4585363.222,3243709.544,2367895.859,2080560.708,2547862.933,33638.39457,507855.8792
Spis_Protein3898,A0A2B4SMT4,849632.779,7299.863729,935862.9807,720800.2369,844347.3596,53600.58603,638923.6625,866004.0753,839300.3407,96757.54576
Spis_Protein3899,A0A2B4SMT5,58796.30327,532478.8797,2037542.638,904658.8056,9557.890888,234827.6046,872953.3674,45898.74473,80095.56696,937769.2484
Spis_Protein3900,A0A2B4SMT9,553489.4786,6726388.496,924539.8921,5268950.797,275208.6534,2882505.777,940.20679,4084475.075,55698.62242,507678.3593
Spis_Protein3901,A0A2B4SMU0,2560439.523,26849.53824,2256452.772,204590.5226,66306.58434,2256005.337,56800.85376,2390.209946,22620.33385,965334.5449
Spis_Protein3902,A0A2B4SMU3,3805235.445,4362883.238,4000337.291,364828.53,4242836.776,2548083.393,3040234.852,26557.02335,343742.5298,26728.06864
Spis_Protein3903,A0A2B4SMU4,632030.5675,978943.56740000006,426683.6549,2408650.248,300729.4724,63589.29899,79452.80077,7838389.004,5947579.877,86802.46645
Spis_Protein3904,A0A2B4SMU8,9328572.794,648859.9308,575927.3398,527664.6589,499325.2423,6643.367585,724663.5325,783829.0745,722955.793,3692796.35
Spis_Protein3905,A0A2B4SMV0,340344.7208,22707.69578,2608958.375,972584.6381,2925460.359,0.001,0.001,0.001,69339.57229,95838.948
Spis_Protein3906,A0A2B4SMV3,2775837.395,985256.8822,9592628.776,3499059.786,40065985.68,2736392.369,40354648.61,55982773.01,45689889.82,246057.5348
Spis_Protein3907,A0A2B4SMV6,3242346.391,295444.3495,606776.5883,50682.50796,2938053.456,3579086.86,269350.8064,480959.5653,4094678.301,2744679.967
Spis_Protein3908,A0A2B4SMW4,2338224.469,22944376.55,22058.4862,22224259.57,8030739.234,3260904.065,8627249.575,782389.2406,789504.7389,6675053.448
Spis_Protein3909,A0A2B4SMW7,77235.73629,670283.4407,624940.9076,958052.293,7955625.477,5890924.837,4596.075637,69308.20799,6270390.673,3352494.626
Spis_Protein3910,A0A2B4SMX2,26792.48473,2405276.089,2402939.866,2574672.638,2228227.776,66526.95588,45037.63474,63299.27454,220537.653,828722.0754
Spis_Protein3911,A0A2B4SMX4,0.001,0.001,748965.4895,99389.94906,498880.6509,8626330.905,0.001,6256065.506,670466.2743,0.001
Spis_Protein3912,A0A2B4SMY1,2343353.944,58527730.84,4488625.855,37389377.3,999887.3829,4530974.303,6472382.006,2427668.833,249637244.2,27666492.83
Spis_Protein3913,A0A2B4SMY2,337406.969,3629.382563,3472342.983,9270.944489,55559.77685,5632487.075,6077946.037,426782.3466,504230.9552,322627.2553
Spis_Protein3914,A0A2B4SMY6,0.001,0.001,0.001,0.001,0.001,7730.430065,43594.44052,78000.95254,53420.74084,56452.50323
Spis_Protein3915,A0A2B4SMY8,374855.3024,73275.30954,66368.90583,7808.46627,598424.4734,658524.0546,388246.9927,487064.661,606867.9348,62889.07579
Spis_Protein3916,A0A2B4SMY9,878863.4076,2659328.661,2327784.458,394930.644,27367.47005,543256.6909,570888.0685,2293342.962,82.2980859,997.370646
Spis_Protein3917,A0A2B4SMZ2,33229.43282,3538974.867,3779082.44,35237.39694,2997000.493,4280988.326,3909053.527,448305.7686,8279704.026,3395939.337
Spis_Protein3918,A0A2B4SMZ6,9545.986052,47236.90097,68906.89925,88774.39473,666780.9039,549692.9348,835535.7405,92736.90355,975.238648,24955.79987
Spis_Protein3919,A0A2B4SMZ7,334080.7979,2256460.555,3263562.282,97743.68886,56794.62348,992986.6555,898870.2659,906958.6495,596.805344,943247.2798
Spis_Protein3920,A0A2B4SMZ8,285870.437,526942.5285,0.978709396,0.895823491,46074.69429,99035.48798,28086.99261,529933.3626,535606.9385,396930.7789
Spis_Protein3921,A0A2B4SMZ9,383499.9492,4486984.71,540788.478,3894470.703,3734578.024,49564.67601,4323289.825,2467239.869,39498.49327,3997059.658
Spis_Protein3922,A0A2B4SN09,350069.8878,258943.8438,9903.557347,947.7064604,40358.08258,408387.0708,3994259.867,503044.4036,4933709.996,56805.77224
Spis_Protein3923,A0A2B4SN11,2770729.592,42247.5437,206808.8068,277835.2859,86436.74769,234328.4375,3546374.8,2248350.079,2992.843069,2708302.674
Spis_Protein3924,A0A2B4SN12,655647.5494,6355.008787,936938.6026,74677.84843,524766.9449,25428.66533,2954256.753,9392.277502,2798924.569,70933.50453
Spis_Protein3925,A0A2B4SN13,6428896.956,265509.2769,26892957.72,957.4293293,9944622.203,2643598.497,2726406.368,794794.8084,20568345.65,2873039.477
Spis_Protein3926,A0A2B4SN14,38398.85373,487264.0736,639894.9636,38889.48333,569777.4446,0.248069554,0.001,0.001,0.001,0.001
Spis_Protein3927,A0A2B4SN23,523055.2849,2037833.085,96474.6762,230834.2368,8380039.535,8447530.37,8408427.74,5723958.588,6839844.396,3279942.008
Spis_Protein3928,A0A2B4SN24,9454.574706,333396.0848,9274.093728,8603.54073,6862.082573,689692.4928,475907.9246,562205.6884,803670.8726,392942.7422
Spis_Protein3929,A0A2B4SN29,799485.9474,75634.83697,58464.30355,834772.9476,49845.25746,68895.53293,738365.9984,685273.3773,685700.2275,724970.9339
Spis_Protein3930,A0A2B4SN31,0.001,87727.84655,752769.9384,643443.7347,98209.9396,2077727.955,58245.98546,65686.828,22653.84608,0.001
Spis_Protein3931,A0A2B4SN32,366960.5589,287404.7435,2647786.209,3839436.685,3306067.788,2957058.5,26435.5001,459387.986,2649428.486,2776027.849
Spis_Protein3932,A0A2B4SN33,54228459.23,38377009,8668026.559,27577340.78,7407704.744,25968966.49,404454.8779,45053522.33,966868.5085,6804460.576
Spis_Protein3933,A0A2B4SN38,3698977.434,3857376.502,3790403.445,352827.728,3479553.255,3329609.638,3008487.631,385925.3248,3750529.377,3279269.947
Spis_Protein3934,A0A2B4SN40,353722.2952,227606.084,3045028.482,3559865.973,347996.6927,337343.3263,304627.0308,326370.2749,226985.4594,2643620.359
Spis_Protein3935,A0A2B4SN45,8428238.435,574998.5448,94567.05203,33773.98578,7423330.466,900274.9205,7403962.676,8222945.473,896260.6545,7598959.071
Spis_Protein3936,A0A2B4SN53,894658.5853,56268.78461,27672.52838,526889.0984,96420.82082,864949.0976,285.4304687,7973.074403,99509.86797,9293.82084
Spis_Protein3937,A0A2B4SN58,773546.6702,9048.602757,2290882.326,269342.2734,2835056.508,470979.8973,587500.6259,933084.2463,68006.30269,257967.5808
Spis_Protein3938,A0A2B4SN63,266255.3444,47586.78238,40677.68358,52766.27931,7607.833689,32947.05784,276453.231,27666.25587,30946.72255,3208306.253
Spis_Protein3939,A0A2B4SN72,39806.73486,4982788.45,392636.6303,3525436.771,357920.6496,4069964.925,3396882.303,437026.039,5333866.402,367740.6685
Spis_Protein3940,A0A2B4SN73,9274506.266,843275.8769,9925853.32,9630929.06,8085893.458,6878693.56,7448309.925,8748267.768,7263888.942,7905247.056
Spis_Protein3941,A0A2B4SN75,8957.070456,57887.34003,927793.4554,69455.48625,42059.92634,664685.9696,452877.7383,685752.5454,583220.6729,62679.0953
Spis_Protein3942,A0A2B4SN80,269069.7563,2344995.634,996963.5957,2878040.578,2944644.501,295892.4565,254579.2956,29496.86028,26445.83059,25797.68849
Spis_Protein3943,A0A2B4SN84,66025525.28,77975.58264,72449084,824874.3788,7632476.722,74744306.73,68504594.66,60774975.56,69982348.64,68023203.79
Spis_Protein3944,A0A2B4SN87,648544.5675,28568.48527,2786.782803,884.2792843,57755.94939,548752.8731,708040.5884,889838.3694,39497.48333,76277.82939
Spis_Protein3945,A0A2B4SN90,0.897585804,3098877.807,37930.33884,52776.24843,452299.6892,2304524.742,938932.6807,24889.43305,0.856552985,0.938978335
Spis_Protein3946,A0A2B4SN98,2094533.54,24905.48856,2254866.271,326080.4433,27869.95236,3549972.765,5979845.536,5376572.693,534446.03,375622.4969
Spis_Protein3947,A0A2B4SN99,39875008.09,3269309.083,30429369.5,29424808.88,36282488.68,3592343.225,29650796.73,4028007.588,390425.8505,288347.3846
Spis_Protein3948,A0A2B4SNA5,2774875.666,22846.28743,2295423.836,258863.4762,248537.9338,226807.3847,2243943.238,2003270.249,93596.29674,225943.9671
Spis_Protein3949,A0A2B4SNA6,499372.947,552307.4775,5824848.98,57953.58676,4783364.395,689288.9226,590470.5357,5762362.799,5400366.654,5962296.756
Spis_Protein3950,A0A2B4SNB1,388504.6231,4083838.676,442250.7233,228268.2538,28669.52924,4030223.989,309973.9647,929658.979,3757950.384,285204.9051
Spis_Protein3951,A0A2B4SNB2,337064.3823,35747.97995,476472.3573,64807.23679,38630.03625,89724.89327,80654.83589,2050695.54,66524.25424,375647.841
Spis_Protein3952,A0A2B4SNB7,23852.92805,2049882.351,282624.3905,245047.2944,2454937.505,92678.26658,2060054.099,657579.2748,292455.7229,258205.6469
Spis_Protein3953,A0A2B4SNB9,2364682.679,572663.9883,840875.6097,36645.80765,5242065.659,7239824.374,2388630.273,430584.7082,5793965.927,9988727.237
Spis_Protein3954,A0A2B4SNC0,9560457.479,3450.977824,36704.9443,854657.8307,8740672.302,982424.8942,76967.79254,676479.5422,7743487.293,607288.2647
Spis_Protein3955,A0A2B4SNC8,24698.6503,22999.5045,45929.93278,86248.87494,24002.55729,3748383.724,4788223.665,339220.7676,362864.0593,466487.7335
Spis_Protein3956,A0A2B4SND4,589750.44240000006,59366.48928,584837.704,5732066.441,6740478.743,28665760.95,8954734.377,7225452.575,7200287.247,4542632.247
Spis_Protein3957,A0A2B4SNE4,5889.786603,0.001,0.001,0.001,0.001,492203.5346,0.001,5744.326335,2209006.802,0.001
Spis_Protein3958,A0A2B4SNE5,74804.20677,339520.3433,408839.7829,890542.0394,43829.77794,734038.3521,70972.4403,604036.4864,47994.9756,45355.58746
Spis_Protein3959,A0A2B4SNE7,8956036.747,938705.0977,8900699.965,8907574.768,8062494.272,9277248.654,8907398.225,9846894.78,90584.23369,880282.8865
Spis_Protein3960,A0A2B4SNF1,89753.06031,956402.2986,636820.439,858722.2492,757442.2479,654780.5799,69482.23047,30664.29583,434744.0931,868372.7443
Spis_Protein3961,A0A2B4SNG1,77400.74347,980344.536,635.2653021,988085.3381,2369.603526,43486.23084,32639.36441,5837.289902,4230.83239,280602.3335
Spis_Protein3962,A0A2B4SNG2,600898.4493,5789876.891,574256.5764,7027449.636,5005977.629,484553.0547,3983349.037,4567992.626,332836.4349,4569847.043
Spis_Protein3963,A0A2B4SNG3,334355.6238,4592747.798,6200394.608,266062.0292,309980.9955,590554.6558,48363.35658,3086280.797,5687779.285,3095872.088
Spis_Protein3964,A0A2B4SNG5,936722.645,624336.3963,553577.6424,5758829.01,6849608.536,322296.0605,6807.652688,954470.2064,454443.5378,959302.9249
Spis_Protein3965,A0A2B4SNH0,9746845.45,4252365.278,8467984.64,589862.3824,375895.3572,42384.5575,289057.8805,5449040.485,265004.8256,2224305.865
Spis_Protein3966,A0A2B4SNI2,689264.4435,379996.5783,348748.2537,2932756.378,534996.2224,388322.8698,3846005.588,5470826.923,47324.02908,3488364.629
Spis_Protein3967,A0A2B4SNI3,43454.2444,685603.234,826979.2957,0.697249726,732976.7899,2843904.682,2627667.879,2443746.277,2679529.094,224623.8787
Spis_Protein3968,A0A2B4SNI4,4852.452397,42852.6539,585740.7475,27505.63823,240.3527864,772627.2097,2048774.22,223932.3237,2383664.24,280347.979
Spis_Protein3969,A0A2B4SNJ6,225288.8481,269084.0947,9286.752329,2700576.038,239502.2893,259673.3905,2429668.331,239283.8225,2663825.863,230440.554
Spis_Protein3970,A0A2B4SNJ8,2059433.337,43807.06231,469908.7339,433382.8665,605067.4554,2090848.308,80255.70906,8275.096408,20834.44576,855300.9237
Spis_Protein3971,A0A2B4SNK0,90099.02686,82047.30385,203753.8603,2393380.784,2076056.829,586004.894,429822.73,72069.44037,36770.64369,287047.0074
Spis_Protein3972,A0A2B4SNK2,59790.65327,5894.709794,220653.227,960888.6442,9694047.73,83042.69538,987427.235,7892767.593,76056.06778,700227.0426
Spis_Protein3973,A0A2B4SNK4,239299.6286,3605607.088,3562507.284,376454.6559,307604.27,6235273.891,53782.0067,45229.95826,29892.63964,3794299.377
Spis_Protein3974,A0A2B4SNK6,67745.66208,2023738.923,83764.78736,4389.603231,43546.33279,39966.77841,275844.689,0.001,0.236526782,0.001
Spis_Protein3975,A0A2B4SNK7,2835.670275,360762.2695,332472.9297,38363.76097,2820804.493,254408.0927,307760.3969,25447.24941,3992.028842,332763.9722
Spis_Protein3976,A0A2B4SNL3,2930756.237,2790477.854,30689.58508,279290.0432,2302252.987,50625.77357,20482.75784,2407057.524,75852.30079,2047593.599
Spis_Protein3977,A0A2B4SNL5,344293.5299,468425.90870000003,55786.98406,2987599.368,2867250.904,4083547.33,270970.4883,248696.269,299093.0546,32497.53473
Spis_Protein3978,A0A2B4SNM0,2945.789523,70936.92254,46594.80253,23883.66009,20089.63246,67545.9406,8663.790501,2092955.739,442307.7367,65949.32971
Spis_Protein3979,A0A2B4SNM1,6958203.899,600789.044,73757.95986,2034906.522,539337.5487,6593020.066,289223.4699,663306.2346,427645.7049,3570025.875
Spis_Protein3980,A0A2B4SNM5,874636.8574,6745654.775,345263.8896,2888075.738,36760494.35,54804040.68,2575772.846,622745.3266,28260040.71,8233360.347
Spis_Protein3981,A0A2B4SNM7,78439.30385,2263498.247,28556.00843,428226.2926,869035.9403,29445.04835,74669.08096,27852.05724,404733.9279,475902.4884
Spis_Protein3982,A0A2B4SNN3,438767.28,38403.98223,870568.2625,4769484.508,8920007.609,239276.6492,22504.98967,8652.879879,5599803.363,90747.29494
Spis_Protein3983,A0A2B4SNN8,2737642.088,222859.0639,2590868.064,2772330.833,2507526.437,239374.532,27745.77204,266476.3437,27008.2558,256733.6941
Spis_Protein3984,A0A2B4SNP2,3499755.827,275663.2424,3055505.504,5572405.477,2790878.873,25648.04753,8799945.674,996.833673,8443607.384,360664.3635
Spis_Protein3985,A0A2B4SNP5,6884.679433,43795.8386,239928.5784,3747640.458,2343455.292,4569.870908,764978.034,764558.0639,92639.50265,64059.96481
Spis_Protein3986,A0A2B4SNQ0,7445.276485,427007.8889,74260.54478,92549.20897,3847.729328,482.6270089,386980.4323,65094.3883,0.001,557504.8979
Spis_Protein3987,A0A2B4SNQ5,406898.7889,4643342.696,4792934.262,4452868.947,386327.9529,4472267.566,4874.468745,4693905.383,4873355.603,4437653.476
Spis_Protein3988,A0A2B4SNQ7,58306.62285,505999.8929,4392028.692,502854.4975,49432.00782,8482577.76,65842.58605,8806.965279,746377.8987,760370.5857
Spis_Protein3989,A0A2B4SNQ9,972409.8851,98803.63076,688697.965,9980383.052,8033563.932,7780604.854,7796730.246,7650975.627,996938.754,798900.6294
Spis_Protein3990,A0A2B4SNR0,583654.3296,33545.676,5909.908458,5686.222687,0.907632366,622956.3995,663260.5681,59367.70755,50699.50649,75459.95524
Spis_Protein3991,A0A2B4SNR5,0.368660391,0.486749381,54622.59725,420463.0928,370326.4063,2635.85654,27485.82346,55437.49057,70247.65794,585.0270852
Spis_Protein3992,A0A2B4SNS5,3452864.427,35305.46292,3384536.776,3288243.547,3304673.776,300678.9043,287723.6426,2935650.044,2863492.978,3329759.309
Spis_Protein3993,A0A2B4SNS7,9265065.049,7947982.622,567252.5685,95295.35227,845379.3098,2675366.307,5045838.49,8030548.266,5664092.243,4960447.088
Spis_Protein3994,A0A2B4SNT1,270337.9972,250906.843,2593088.634,357768.4299,2845736.389,277247.3089,593369.7485,2897699.259,2622656.627,2462029.644
Spis_Protein3995,A0A2B4SNU4,290538.3005,378308.4341,0.45374929,399673.2962,33784.65068,0.001,6000.550706,0.229539933,0.254220984,62.74523269
Spis_Protein3996,A0A2B4SNU6,272864.3324,849833.8487,8495546.468,220257.2434,6924383.486,3389092.325,5336847.784,73347.24855,55568.67629,59375.441
Spis_Protein3997,A0A2B4SNU7,964708.8256,76448.75258,305420.3371,6837.733687,35740.84768,97968.79937,253968.3338,2768708.294,272479.2242,250920.3887
Spis_Protein3998,A0A2B4SNV4,874393.6489,7433956.69,93076.28371,9573406.994,7830458.563,6755680.898,7063674.676,6432308.686,588886.3006,658456.0575
Spis_Protein3999,A0A2B4SNV6,400524.8449,42699.92707,30633.34272,0.885386408,2986.098306,44525.77583,433266.0205,389848.3856,456720.7878,446224.5238
Spis_Protein4000,A0A2B4SNV9,58673.77369,663036.5996,729095.626,858.8428074,656240.8448,27477.24035,2526.507366,28533.69727,455640.5675,358484.9949
Spis_Protein4001,A0A2B4SNW2,660522.7989,89052.73303,205096.7453,69607.2864,602277.7328,873753.3392,904809.8976,787325.5839,770493.5271,3803.694984
Spis_Protein4002,A0A2B4SNW9,63872.22529,36945.05692,0.493324244,599607.469,0.001,3976445.644,656562.7573,235476.3304,3793837.662,775527.3628
Spis_Protein4003,A0A2B4SNX0,6203305.359,0.008253203,55284.86784,6754787.807,5405602.637,3243988.586,333004.6456,4487732.279,2695689.073,0.205378366
Spis_Protein4004,A0A2B4SNX2,3868290.045,437474.5467,384809.3337,3869287.436,2947897.245,302254.3873,2863399.537,24675.9207,994.5605404,3422903.091
Spis_Protein4005,A0A2B4SNX3,0.001,0.001,0.001,0.001,0.001,3357888.569,768973.234,5560076.998,52390.27786,2403470.555
Spis_Protein4006,A0A2B4SNX9,264364.2863,29284.03347,309209.6375,3272388.709,0.001,2784437.772,2462947.72,2657258.457,290484.3437,2486944.824
Spis_Protein4007,A0A2B4SNZ6,86493.37273,2537688.469,238334.4627,24920.709,96677.30501,389993.5285,367233.0622,35264.4441,456595.4403,989253.8797
Spis_Protein4008,A0A2B4SNZ9,864669.0998,68392.62856,2465527.98,93887.255,730405.9953,257058.9226,267339.6506,24205.92524,292522.8387,23257.79234
Spis_Protein4009,A0A2B4SP00,295833.6984,2049562.584,2675497.841,23246.98225,3074649.463,337087.5778,2279444.263,3270939.688,30326.54385,2824935.862
Spis_Protein4010,A0A2B4SP11,635683.7535,7407.542474,880063.2547,572077.3409,407080.4635,632245.9403,44849.50884,40845.90284,745632.0377,4892.556452
Spis_Protein4011,A0A2B4SP17,285379.4355,429039.9463,4508283.959,388644.7549,39664.85645,399294.4997,403033.4026,4504459.085,594356.6456,366620.8743
Spis_Protein4012,A0A2B4SP19,2397.049823,256220.6592,622989.5955,2842799.501,29586.65364,573565.3033,50789.80527,206865.593,48998.29395,757073.7874
Spis_Protein4013,A0A2B4SP21,220070.9951,6952286.055,40500.07823,806423.7705,3252046.525,5782968.431,5503383.677,3479050.58,960368.2989,9320756.96
Spis_Protein4014,A0A2B4SP23,68256.59924,863920.5362,670483.8886,0.060296965,62349.7363,2640284.64,2329379.496,40809.96844,733950.6245,945277.2683
Spis_Protein4015,A0A2B4SP24,969808.554,3879524.887,4065372.296,4830994.503,6350878.784,859484.4693,676064.833,225988583.6,27366234.37,87882025.71
Spis_Protein4016,A0A2B4SP25,66888.37046,854806.4938,634807.2261,458360.0644,703222.7076,0.956689099,468.2552085,39093.07246,38342.23358,365742.0523
Spis_Protein4017,A0A2B4SP28,432320.7959,435497.6479,399574.358,3735832.331,3842473.343,409456.5967,438956.7399,4968245.359,747506.6761,5003635.336
Spis_Protein4018,A0A2B4SP30,3756768.732,4892464.906,360526.9985,5290646.682,3830332.927,30209.65365,9845567.003,655765.6294,960063.277,36630.6448
Spis_Protein4019,A0A2B4SP33,6955905.489,8323550.487,8494282.646,7760530.932,867724.6964,30696.33395,9532602.483,7070233.426,8063240.452,60465.63797
Spis_Protein4020,A0A2B4SP37,43392.34254,3304057.374,3063827.432,3487797.408,3280484.094,3258924.766,30922.73226,3302629.707,358355.4427,3425940.934
Spis_Protein4021,A0A2B4SP38,684528.2638,6326054.38,4039067.925,62055.88051,505689.4207,447066.4807,2993086.759,3936295.809,4095.292423,275045.9305
Spis_Protein4022,A0A2B4SP40,3828882.95,4903796.506,5384447.258,378236.5723,4345455.929,4639226.588,347523.7293,2969049.567,345568.2278,37889.48305
Spis_Protein4023,A0A2B4SP41,76005.56644,939330.05,89753.72209,89009.72959,78786.73749,708792.7952,52269.55837,566932.5436,733866.2006,48850.29376
Spis_Protein4024,A0A2B4SP42,26400553.61,4540927.922,3605022.644,3352252.423,36434240.48,5056006.609,2943982.246,5522637.872,7232464.605,5594635.638
Spis_Protein4025,A0A2B4SP48,356560.6838,3580838.059,2868532.459,384780.3333,26740.3456,2986442.293,299654.6384,972907.57,92746.98279,2206234.098
Spis_Protein4026,A0A2B4SP49,62498072.02,5676488.783,77842985.46,3887383.381,6065248.044,58470.60349,2372364.094,739580.5694,2353484.841,930044.5899
Spis_Protein4027,A0A2B4SP52,209997.7697,2470347.259,2962.463088,270338.4668,227066.8398,2867285.02,8287.49366,45853.28368,48364.35959,28455.86072
Spis_Protein4028,A0A2B4SP57,6728779.394,6570004.224,4520035.043,659972.9803,5350202.094,399227.0267,500508.072,5405788.399,356645.6094,405837.7065
Spis_Protein4029,A0A2B4SP59,2833082.758,2406669.936,26656887.25,6600047,4843029.479,842472.3567,8663905.327,802695.0255,23735445.28,20422243.88
Spis_Protein4030,A0A2B4SP60,225202.4987,232824.687,850205.2874,2040950.423,792064.896,266505.8475,2682708.636,2824076.995,239562.6067,26439.40775
Spis_Protein4031,A0A2B4SP64,2533655.6,377457.5889,4373.063529,254626.9495,324296.5606,4844845.593,489720.0701,322976.3328,557939.7093,370533.9686
Spis_Protein4032,A0A2B4SP66,849643.8099,324395.6296,86885.8988,6892622.22,62549900.65,84065709.89,697470.658,4438494.256,98005543.29,29765.66801
Spis_Protein4033,A0A2B4SP72,33897490.61,43452684.42,4594296.828,43539286.74,36754954.36,48980765.8,5534664.399,29669332.29,62859080.34,46277644.93
Spis_Protein4034,A0A2B4SP75,7932834.298,976437.8893,7224535.585,727772.3797,6447983.589,5620637.287,6060566.066,569359.688,576882.8683,4926292.749
Spis_Protein4035,A0A2B4SP81,79652.92203,7645.085587,22807.38247,84722.72678,388582.905,87866.48279,27479.4646,60574.80255,889379.5629,968062.6082
Spis_Protein4036,A0A2B4SP84,432644.3958,355607.0043,389359.0552,52280.08503,489538.2325,366570.2848,39920.65263,392886.6403,32855.03933,399484.0977
