gene_id,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9
Montipora_capitata_HIv3___RNAseq.g4183.t1,0,3,10,6,11,8,0,19,18
Montipora_capitata_HIv3___TS.g47942.t1,4,3,0,6,1,3,2,0,2
Montipora_capitata_HIv3___RNAseq.g14068.t1,0,7,0,5,0,0,6,3,15
Montipora_capitata_HIv3___TS.g28885.t1,5,11,26,11,12,3,9,7,8
Montipora_capitata_HIv3___RNAseq.g15264.t1,369,455,474,462,432,480,59,55,196
Montipora_capitata_HIv3___RNAseq.g33298.t1,16,14,6,16,20,13,40,34,54
Montipora_capitata_HIv3___RNAseq.g25984.t1,0,7,0,0,0,0,0,4,10
Montipora_capitata_HIv3___RNAseq.g41316.t1,12,9,9,9,14,5,6,16,33
Montipora_capitata_HIv3___RNAseq.g29326.t1,0,1,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g30643.t1,495,529,645,602,575,491,109,131,163
Montipora_capitata_HIv3___RNAseq.g25414.t1,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g12609.t1,58,92,101,93,97,137,62,59,96
Montipora_capitata_HIv3___RNAseq.g5890.t1,62,56,41,27,36,25,19,14,81
Montipora_capitata_HIv3___RNAseq.g23811.t2,35,17,22,20,20,16,0,14,0
Montipora_capitata_HIv3___RNAseq.g5765.t1a,372,441,408,422,390,466,192,274,319
Montipora_capitata_HIv3___TS.g35729.t1a,36,89,42,28,12,14,93,77,84
Montipora_capitata_HIv3___TS.g35729.t1b,0,0,0,0,0,0,0,1,6
Montipora_capitata_HIv3___RNAseq.g3534.t1,0,0,3,3,0,0,13,7,0
Montipora_capitata_HIv3___RNAseq.g24800.t1,2525,2893,2726,2865,2431,2792,601,852,1416
Montipora_capitata_HIv3___RNAseq.g50675.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g30952.t1,395,440,426,574,491,557,92,176,189
Montipora_capitata_HIv3___RNAseq.g843.t1,249,346,273,165,192,253,32,29,64
Montipora_capitata_HIv3___RNAseq.g21196.t1,0,0,0,8,0,0,1,1,0
Montipora_capitata_HIv3___RNAseq.g28408.t1,0,0,0,0,0,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g2732.t1,0,8,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27446.t1,0,4,0,0,2,0,0,1,0
Montipora_capitata_HIv3___RNAseq.g41624.t1,288,360,408,574,502,575,955,1306,1381
Montipora_capitata_HIv3___TS.g50099.t1,0,4,1,0,4,3,0,0,0
Montipora_capitata_HIv3___RNAseq.g17257.t1,0,0,0,0,0,0,0,14,0
Montipora_capitata_HIv3___RNAseq.g40456.t1,621,585,623,476,542,601,338,552,566
Montipora_capitata_HIv3___RNAseq.g27830.t1,1484,1925,1985,1651,1483,1713,1015,1097,1264
Montipora_capitata_HIv3___RNAseq.g28305.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g21922.t1,19,15,21,18,6,23,3,11,0
Montipora_capitata_HIv3___RNAseq.g50197.t1,4063,5947,6439,5165,4556,5802,4162,4431,4862
Montipora_capitata_HIv3___RNAseq.g27158.t1,0,0,0,0,0,0,5,0,6
Montipora_capitata_HIv3___RNAseq.g11246.t1,3,2,4,2,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24013.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g44262.t1,26,57,26,52,17,34,18,38,61
Montipora_capitata_HIv3___RNAseq.g23245.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47077.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2730.t1,3,3,0,0,1,0,3,1,2
Montipora_capitata_HIv3___RNAseq.g32622.t1,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___TS.g30549.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g30504.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44682.t1,1,1,3,2,1,3,3,1,3
Montipora_capitata_HIv3___RNAseq.g13982.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35017.t1,505,704,522,781,651,806,380,447,517
Montipora_capitata_HIv3___RNAseq.g27811.t1,81,79,88,104,76,93,15,48,65
Montipora_capitata_HIv3___TS.g43989.t1,1254,1405,1322,1355,1034,1345,150,308,488
Montipora_capitata_HIv3___RNAseq.g36668.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38530.t1,0,0,0,0,0,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g14699.t1,11850,14052,14019,15037,12859,15152,5875,6760,7536
Montipora_capitata_HIv3___RNAseq.g29752.t2,6,4,1,0,0,4,0,4,6
Montipora_capitata_HIv3___RNAseq.g31432.t1,0,0,0,0,0,0,4,0,2
Montipora_capitata_HIv3___RNAseq.g14755.t1,8,10,13,0,7,21,133,127,164
Montipora_capitata_HIv3___TS.g41909.t1b,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g28371.t1,10,16,17,13,5,14,32,208,249
Montipora_capitata_HIv3___RNAseq.g7163.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11244.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4383.t1,798,906,935,918,758,838,698,825,1082
Montipora_capitata_HIv3___RNAseq.g9146.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40438.t1,0,0,2,0,1,0,0,0,0
Montipora_capitata_HIv3___TS.g34986.t1a,3,3,2,3,2,4,1,6,6
Montipora_capitata_HIv3___TS.g34986.t1b,6,6,4,4,2,5,3,5,5
Montipora_capitata_HIv3___RNAseq.g685.t1b,0,0,1,4,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g685.t1a,0,1,0,0,1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g42956.t1,0,0,0,0,0,0,0,4,0
Montipora_capitata_HIv3___RNAseq.g25324.t1,0,0,0,0,0,0,0,3,1
Montipora_capitata_HIv3___RNAseq.g23511.t1,0,0,0,0,0,0,0,0,11
Montipora_capitata_HIv3___RNAseq.g39906.t1,265,252,365,322,287,297,173,157,202
Montipora_capitata_HIv3___RNAseq.g6196.t1,4,2,6,1,3,0,0,2,4
Montipora_capitata_HIv3___RNAseq.g16607.t1,13868,17100,17690,17517,14508,18396,2065,2743,3840
Montipora_capitata_HIv3___RNAseq.g31427.t1,0,0,3,0,2,0,0,7,0
Montipora_capitata_HIv3___TS.g42133.t1,0,0,9,6,14,4,18,27,0
Montipora_capitata_HIv3___TS.g5790.t1,0,0,0,0,0,0,4,4,0
Montipora_capitata_HIv3___RNAseq.g13259.t1,0,12,8,4,7,4,0,0,0
Montipora_capitata_HIv3___RNAseq.g40594.t1,878,1004,1098,867,643,832,191,255,483
Montipora_capitata_HIv3___RNAseq.g48736.t1b,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24011.t1,0,0,0,0,0,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g39654.t1,0,0,0,0,0,0,6,0,14
Montipora_capitata_HIv3___RNAseq.g48736.t1a,0,0,0,0,0,5,4,0,14
Montipora_capitata_HIv3___TS.g44692.t1,988,1167,1359,1218,1086,1196,99,287,319
Montipora_capitata_HIv3___TS.g16027.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7550.t1,2,0,3,0,4,2,0,0,0
Montipora_capitata_HIv3___RNAseq.g48663.t1,1,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g12272.t1,4,15,4,7,9,7,28,53,53
Montipora_capitata_HIv3___RNAseq.g25946.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26504.t1,4069,4792,5223,4264,4131,4677,1556,1763,2507
Montipora_capitata_HIv3___RNAseq.g28511.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46214.t1,0,2,0,0,0,0,0,2,3
Montipora_capitata_HIv3___TS.g33878.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32900.t1,0,7,0,0,8,0,24,18,10
Montipora_capitata_HIv3___RNAseq.g47653.t1,163,153,170,199,152,191,15,12,32
Montipora_capitata_HIv3___RNAseq.g4193.t1,0,0,0,0,0,0,7,0,30
Montipora_capitata_HIv3___RNAseq.g14488.t1,1602,1845,2080,1888,1569,1914,447,351,419
Montipora_capitata_HIv3___RNAseq.g35464.t1,668,728,691,807,738,823,198,399,483
Montipora_capitata_HIv3___RNAseq.g28490.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20113.t1,3009,4060,3918,3633,3232,3741,142,244,165
Montipora_capitata_HIv3___RNAseq.g20567.t1,55,64,46,64,42,102,49,50,43
Montipora_capitata_HIv3___RNAseq.g7552.t1,0,3,3,6,4,0,0,0,0
Montipora_capitata_HIv3___TS.g28369.t1,0,0,1,2,1,1,4,6,16
Montipora_capitata_HIv3___RNAseq.g4539.t1,0,2,0,0,0,0,6,4,6
Montipora_capitata_HIv3___RNAseq.g44371.t1,10956,13042,12216,15050,12895,15328,9545,11667,11247
Montipora_capitata_HIv3___TS.g22119.t1,174,239,230,189,193,210,107,157,209
Montipora_capitata_HIv3___RNAseq.g4335.t3,122,214,97,143,129,152,31,52,41
Montipora_capitata_HIv3___RNAseq.g26135.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43263.t1,0,0,0,0,0,0,3,1,16
Montipora_capitata_HIv3___RNAseq.g33181.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26072.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29666.t1,29,61,49,10,86,15,31,26,60
Montipora_capitata_HIv3___RNAseq.g18021.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47651.t1,0,3,1,0,0,0,6,6,6
Montipora_capitata_HIv3___RNAseq.g18632.t1,0,0,0,0,0,0,0,7,0
Montipora_capitata_HIv3___RNAseq.g6387.t1,1107,1681,1429,984,1137,1186,501,713,1012
Montipora_capitata_HIv3___RNAseq.g28532.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24546.t1,1281,1441,1460,1257,1089,1236,416,473,531
Montipora_capitata_HIv3___TS.g40070.t1a,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g5179.t1,26,32,35,31,37,55,37,30,65
Montipora_capitata_HIv3___RNAseq.g17096.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5268.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32099.t1,18,29,19,22,23,25,100,119,101
Montipora_capitata_HIv3___RNAseq.g32486.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g36274.t1,0,0,3,0,0,9,7,0,0
Montipora_capitata_HIv3___RNAseq.g11427.t1,0,4,8,27,22,41,0,0,0
Montipora_capitata_HIv3___RNAseq.g25298.t1,31,44,20,33,37,30,13,21,34
Montipora_capitata_HIv3___RNAseq.g44908.t1,173,296,314,385,380,405,54,36,85
Montipora_capitata_HIv3___RNAseq.g22824.t1,241,277,327,352,248,401,530,601,756
Montipora_capitata_HIv3___RNAseq.g25067.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g36012.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25944.t1,0,1,0,2,1,1,2,4,0
Montipora_capitata_HIv3___RNAseq.g17899.t1,0,0,0,0,2,0,7,12,9
Montipora_capitata_HIv3___RNAseq.g15960.t1,37,45,46,16,27,35,34,33,58
Montipora_capitata_HIv3___TS.g27146.t1,12,0,11,0,13,9,25,31,23
Montipora_capitata_HIv3___RNAseq.g32582.t1,708,780,735,801,554,825,447,532,553
Montipora_capitata_HIv3___RNAseq.g12270.t1,20,16,8,11,12,23,13,24,82
Montipora_capitata_HIv3___RNAseq.g36273.t1,1,2,0,1,0,1,0,4,7
Montipora_capitata_HIv3___RNAseq.g46093.t1,0,0,14,12,8,9,0,13,26
Montipora_capitata_HIv3___RNAseq.g5548.t1,0,10,21,0,5,0,10,6,13
Montipora_capitata_HIv3___TS.g15399.t1,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g3381.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34586.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g44506.t1,437,668,593,474,402,516,88,166,258
Montipora_capitata_HIv3___RNAseq.g37032.t1,860,1109,1178,1927,1558,2022,237,336,609
Montipora_capitata_HIv3___TS.g45257.t1,255,313,254,263,266,208,88,161,270
Montipora_capitata_HIv3___RNAseq.g48757.t1,2,1,5,0,3,7,22,7,20
Montipora_capitata_HIv3___TS.g40432.t1,0,0,0,0,0,0,0,2,1
Montipora_capitata_HIv3___RNAseq.g32484.t1,0,0,0,0,0,2,0,0,0
Montipora_capitata_HIv3___RNAseq.g9540.t1,408,524,513,585,429,562,160,172,354
Montipora_capitata_HIv3___RNAseq.g4181.t1,0,0,0,0,0,0,0,10,8
Montipora_capitata_HIv3___RNAseq.g397.t1,568,634,606,767,504,501,107,215,351
Montipora_capitata_HIv3___RNAseq.g43411.t1,0,0,0,0,0,0,16,20,32
Montipora_capitata_HIv3___RNAseq.g44391.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17139.t1,1,2,2,3,0,1,0,1,0
Montipora_capitata_HIv3___RNAseq.g43261.t1,1265,1782,1454,1486,1404,1480,2626,3323,3182
Montipora_capitata_HIv3___RNAseq.g44373.t1,501,563,678,615,401,600,338,330,383
Montipora_capitata_HIv3___RNAseq.g4337.t1,74,157,78,154,72,177,18,60,45
Montipora_capitata_HIv3___RNAseq.g36447.t1,24,29,14,12,30,18,13,8,18
Montipora_capitata_HIv3___RNAseq.g29495.t1,3,4,3,3,0,6,6,3,3
Montipora_capitata_HIv3___TS.g38591.t1,7,5,9,16,0,11,5,18,8
Montipora_capitata_HIv3___RNAseq.g18817.t1,4,6,2,0,2,0,8,13,13
Montipora_capitata_HIv3___RNAseq.g50726.t1,0,1,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1574.t1,5,5,6,2,2,2,0,4,7
Montipora_capitata_HIv3___RNAseq.g2941.t1,3,4,1,2,1,2,1,0,0
Montipora_capitata_HIv3___RNAseq.g19331.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17978.t1,34,36,27,39,34,47,11,12,80
Montipora_capitata_HIv3___RNAseq.g45848.t1,88,4,6,6,95,0,0,0,6
Montipora_capitata_HIv3___RNAseq.g25591.t1,2074,2150,2246,2477,2033,2716,1772,3051,3199
Montipora_capitata_HIv3___RNAseq.g45039.t1,109,162,105,118,89,113,207,312,238
Montipora_capitata_HIv3___RNAseq.g25416.t1,2,0,0,0,0,0,0,0,2
Montipora_capitata_HIv3___TS.g26069.t1a,3903,3779,3841,3827,3516,3977,387,445,1731
Montipora_capitata_HIv3___RNAseq.g43305.t1,0,0,0,0,0,4,0,13,18
Montipora_capitata_HIv3___RNAseq.g45124.t1,539,727,847,668,619,643,117,157,186
Montipora_capitata_HIv3___RNAseq.g37465.t1,4,0,0,2,4,0,13,22,20
Montipora_capitata_HIv3___RNAseq.g24353.t1,7128,7692,7086,6250,5870,6635,1677,2580,4842
Montipora_capitata_HIv3___RNAseq.g37288.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42364.t1,0,0,0,0,0,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g38011.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47719.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7998.t1,0,0,2,1,2,0,2,4,2
Montipora_capitata_HIv3___RNAseq.g16661.t1,0,0,0,0,0,0,0,2,2
Montipora_capitata_HIv3___TS.g46725.t1,27517,30028,27674,27954,27769,30244,4584,5971,7573
Montipora_capitata_HIv3___RNAseq.g31166.t1,140,96,133,103,103,177,10,19,22
Montipora_capitata_HIv3___RNAseq.g15959.t1,69,124,114,138,173,146,22,26,41
Montipora_capitata_HIv3___RNAseq.g2658.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19863.t4,26,17,15,18,12,14,41,108,155
Montipora_capitata_HIv3___RNAseq.g25258.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19209.t1,3,0,0,0,0,3,13,15,6
Montipora_capitata_HIv3___RNAseq.g25921.t1,0,2,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44748.t1,265,322,345,451,240,308,20,50,129
Montipora_capitata_HIv3___RNAseq.g9542.t1,546,724,861,724,698,837,181,338,548
Montipora_capitata_HIv3___RNAseq.g1245.t1,0,0,0,0,0,0,0,2,4
Montipora_capitata_HIv3___RNAseq.g10550.t1,0,0,0,0,0,0,0,9,0
Montipora_capitata_HIv3___RNAseq.g26469.t1,2,2,1,7,0,1,8,9,13
Montipora_capitata_HIv3___RNAseq.g27042.t1,5,9,3,9,1,2,31,16,18
Montipora_capitata_HIv3___TS.g45161.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g48485.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36445.t1,0,4,0,7,0,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g21884.t1,6,25,10,9,0,6,15,14,38
Montipora_capitata_HIv3___RNAseq.g3235.t1,0,0,0,0,0,0,0,5,0
Montipora_capitata_HIv3___RNAseq.g2686.t1,0,0,8,0,0,3,17,10,0
Montipora_capitata_HIv3___RNAseq.g18297.t1,0,4,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g38637.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17939.t1,0,0,0,0,0,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g2943.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48424.t1,25,56,89,79,44,30,165,130,146
Montipora_capitata_HIv3___RNAseq.g5951.t1,0,0,0,0,0,0,0,0,9
Montipora_capitata_HIv3___RNAseq.g29906.t1,0,0,6,0,0,0,14,13,34
Montipora_capitata_HIv3___RNAseq.g33452.t1,251,376,414,288,285,351,130,103,193
Montipora_capitata_HIv3___TS.g702.t1,45,36,40,46,47,47,9,39,44
Montipora_capitata_HIv3___RNAseq.g17274.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30879.t1,933,1093,880,945,907,1023,140,144,296
Montipora_capitata_HIv3___TS.g7164.t1,12,21,5,8,7,8,23,43,12
Montipora_capitata_HIv3___RNAseq.g868.t1,22,13,20,17,7,18,9,20,34
Montipora_capitata_HIv3___RNAseq.g3068.t1,0,1,1,1,0,2,2,1,2
Montipora_capitata_HIv3___TS.g45902.t1a,0,0,2,0,1,0,0,0,0
Montipora_capitata_HIv3___TS.g45902.t1b,235,342,311,278,189,221,147,295,371
Montipora_capitata_HIv3___RNAseq.g8348.t1,125,118,120,158,128,146,17,24,25
Montipora_capitata_HIv3___RNAseq.g24092.t1,634,855,816,896,716,857,27,45,128
Montipora_capitata_HIv3___RNAseq.g16135.t1,29,35,31,32,26,27,94,112,82
Montipora_capitata_HIv3___RNAseq.g2881.t1,103,74,61,98,66,60,142,108,73
Montipora_capitata_HIv3___RNAseq.g19162.t1,1481,1715,1676,1323,1132,1551,971,1157,1372
Montipora_capitata_HIv3___RNAseq.g29563.t1,513,731,693,804,580,812,289,283,536
Montipora_capitata_HIv3___TS.g21350.t1a,3,0,0,0,9,3,0,5,5
Montipora_capitata_HIv3___RNAseq.g43614.t1,0,0,0,0,1,2,0,1,3
Montipora_capitata_HIv3___TS.g33801.t1,1310,1788,1494,1867,2001,2261,740,811,626
Montipora_capitata_HIv3___RNAseq.g37653.t1,316,385,351,432,488,471,186,165,210
Montipora_capitata_HIv3___RNAseq.g15992.t1,113,226,191,243,251,272,139,181,200
Montipora_capitata_HIv3___RNAseq.g45578.t1,1908,2525,2239,2476,2214,2665,486,824,1581
Montipora_capitata_HIv3___RNAseq.g49709.t1,4016,4412,4181,3960,3610,4170,1118,1770,3162
Montipora_capitata_HIv3___RNAseq.g35348.t1,0,0,0,0,0,0,1,0,0
Montipora_capitata_HIv3___RNAseq.g9785.t1,2,2,4,8,3,10,9,13,20
Montipora_capitata_HIv3___RNAseq.g41998.t1,62,54,39,0,50,65,58,83,85
Montipora_capitata_HIv3___RNAseq.g10143.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g46501.t2b,164,208,167,200,167,183,10,5,26
Montipora_capitata_HIv3___TS.g46501.t2c,956,1147,1242,1560,1442,1611,700,834,794
Montipora_capitata_HIv3___TS.g46501.t2a,45,54,70,31,50,50,131,137,133
Montipora_capitata_HIv3___TS.g21350.t1b,0,0,5,7,1,0,0,2,11
Montipora_capitata_HIv3___TS.g50663.t1,712,802,788,737,595,729,137,175,181
Montipora_capitata_HIv3___TS.g26395.t2,909,1269,1211,1221,925,1180,881,1014,1334
Montipora_capitata_HIv3___TS.g47935.t1,1,0,0,1,2,1,0,1,1
Montipora_capitata_HIv3___RNAseq.g7752.t1,12,7,16,12,9,9,7,17,14
Montipora_capitata_HIv3___RNAseq.g9625.t1,0,0,0,19,0,28,96,249,169
Montipora_capitata_HIv3___RNAseq.g16137.t1,0,2,0,1,0,0,0,2,0
Montipora_capitata_HIv3___RNAseq.g9563.t1,7778,9366,10707,10251,7253,9792,7801,9613,9001
Montipora_capitata_HIv3___RNAseq.g10833.t1,8,14,26,23,8,14,44,67,81
Montipora_capitata_HIv3___RNAseq.g29978.t1,7,0,0,0,1,0,0,2,4
Montipora_capitata_HIv3___RNAseq.g43902.t1,57,106,92,134,72,93,8,14,42
Montipora_capitata_HIv3___RNAseq.g41018.t1,2027,2235,2440,2640,2144,2500,522,769,1333
Montipora_capitata_HIv3___RNAseq.g29904.t1,0,0,0,0,0,0,0,1,0
Montipora_capitata_HIv3___RNAseq.g6305.t1,0,0,0,0,0,0,3,0,9
Montipora_capitata_HIv3___RNAseq.g7120.t1,575,744,822,775,759,783,187,321,332
Montipora_capitata_HIv3___TS.g42493.t1,63,31,73,79,73,57,53,86,78
Montipora_capitata_HIv3___RNAseq.g25759.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33859.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g43885.t1,0,0,0,0,0,0,0,5,0
Montipora_capitata_HIv3___TS.g9397.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48661.t1,9617,11736,11988,12396,10633,12795,3677,4271,5156
Montipora_capitata_HIv3___RNAseq.g32065.t1,0,0,9,7,0,5,9,0,4
Montipora_capitata_HIv3___TS.g5624.t1,186,226,257,124,153,114,64,105,180
Montipora_capitata_HIv3___RNAseq.g50016.t1,0,0,0,0,5,0,0,5,0
Montipora_capitata_HIv3___RNAseq.g10884.t1,0,0,0,0,0,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g45310.t1,2787,3326,3162,4018,3365,4185,2200,2729,2252
Montipora_capitata_HIv3___RNAseq.g30749.t1,7,3,7,12,4,9,0,0,0
Montipora_capitata_HIv3___RNAseq.g23951.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g45680.t1,23,13,36,38,14,51,273,348,470
Montipora_capitata_HIv3___RNAseq.g27318.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50489.t1,0,1,0,0,0,2,2,2,3
Montipora_capitata_HIv3___RNAseq.35320_t,7,20,22,10,20,13,20,20,25
Montipora_capitata_HIv3___RNAseq.g14108.t1b,60,55,57,65,42,50,51,63,103
Montipora_capitata_HIv3___TS.g44364.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28328.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10667.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4626.t1,96,65,52,89,65,77,118,202,434
Montipora_capitata_HIv3___RNAseq.g40998.t1,0,5,6,10,4,0,0,0,0
Montipora_capitata_HIv3___TS.g12348.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42708.t2,63,73,48,44,44,69,119,204,174
Montipora_capitata_HIv3___RNAseq.g24385.t1,0,1,0,0,0,0,2,2,1
Montipora_capitata_HIv3___RNAseq.g1539.t1,2340,2966,2886,2932,2028,2755,488,586,766
Montipora_capitata_HIv3___RNAseq.g32878.t1,0,0,0,0,0,0,3,0,2
Montipora_capitata_HIv3___RNAseq.g43106.t1,0,0,8,4,4,6,10,24,35
Montipora_capitata_HIv3___TS.g45682.t1,6,3,3,2,4,2,0,2,4
Montipora_capitata_HIv3___RNAseq.g9627.t1,6,11,12,13,6,8,3,13,21
Montipora_capitata_HIv3___RNAseq.g21895.t1,0,3,6,1,0,3,0,2,4
Montipora_capitata_HIv3___TS.g700.t1,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___TS.g24466.t1,647,740,677,544,575,634,289,497,716
Montipora_capitata_HIv3___RNAseq.g20896.t1,91,155,142,85,102,108,208,252,259
Montipora_capitata_HIv3___RNAseq.g10782.t1,545,797,714,1051,825,930,454,619,622
Montipora_capitata_HIv3___RNAseq.g12749.t1,405,482,588,525,395,516,219,310,423
Montipora_capitata_HIv3___RNAseq.g17406.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g18866.t1,30,38,35,34,25,29,12,9,0
Montipora_capitata_HIv3___RNAseq.g25774.t1,14268,15668,16289,13229,13793,14884,4415,4775,5425
Montipora_capitata_HIv3___TS.g9134.t1,7,13,16,6,14,11,7,25,23
Montipora_capitata_HIv3___RNAseq.g46921.t1,186,300,303,271,247,287,208,299,272
Montipora_capitata_HIv3___RNAseq.g40975.t1,5,7,7,2,2,4,1,2,2
Montipora_capitata_HIv3___RNAseq.g19831.t1,1,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g48582.t1,0,0,6,0,0,0,0,6,0
Montipora_capitata_HIv3___RNAseq.g36768.t1,3,3,2,1,1,1,1,5,4
Montipora_capitata_HIv3___RNAseq.g40832.t1,406,546,536,476,334,437,58,87,155
Montipora_capitata_HIv3___RNAseq.g3112.t1,213,254,320,197,206,237,213,156,419
Montipora_capitata_HIv3___RNAseq.g46030.t1,119,112,127,202,117,230,470,558,644
Montipora_capitata_HIv3___TS.g2477.t1,1,4,3,4,1,2,1,3,5
Montipora_capitata_HIv3___RNAseq.g8927.t1,5350,5759,5995,8240,7501,8378,3940,5842,5365
Montipora_capitata_HIv3___RNAseq.g20894.t1,23,47,37,26,27,59,22,39,51
Montipora_capitata_HIv3___RNAseq.g49347.t1,212,236,271,198,220,219,87,104,168
Montipora_capitata_HIv3___RNAseq.g6746.t1,2899,3718,3703,2940,2722,3437,1196,1215,2546
Montipora_capitata_HIv3___RNAseq.g48245.t1,119,117,144,122,63,122,45,29,61
Montipora_capitata_HIv3___RNAseq.g48755.t1,0,0,1,0,0,0,0,1,0
Montipora_capitata_HIv3___RNAseq.g48323.t1,7,10,6,7,7,12,0,2,4
